"region","value","period","indID","source","is_number","dsID"
"SYR","2846419","2014-07-02 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2869807","2014-07-10 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2867672","2014-07-09 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2863595","2014-07-09 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","128081","2012-07-30","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2863491","2014-07-08 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2816731","2014-06-19 16:15:55","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2787395","2014-06-10 17:05:54","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2872299","2014-07-14 15:53:32","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1866429","2013-09-03","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2380063","2014-01-24","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2834961","2014-06-26 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2444928","2014-02-19","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2854211","2014-07-07 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","160616","2012-08-21","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1561526","2013-07-01","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1594804","2013-07-11","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2106920","2013-10-30","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1597452","2013-07-12","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2650244","2014-04-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2017839","2013-10-01","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1164512","2013-04-21","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","133843","2012-08-07","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","241177","2012-09-26","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2869814","2014-07-10 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1313379","2013-05-15","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","371645","2012-11-18","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2792480","2014-06-12 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1598259","2013-07-13","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","111268","2012-07-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","111268","2012-07-15","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2205562","2013-11-24","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1778420","2013-08-23","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1064495","2013-04-06","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2766369","2014-06-03 15:24:40","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2086967","2013-10-20","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1423807","2013-05-30","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2179458","2013-11-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2518356","2014-03-12","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","122304","2012-07-20","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","181535","2012-08-26","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","104196","2012-07-06","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1021993","2013-04-03","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1417527","2013-05-29","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2002456","2013-09-27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1694277","2013-07-30","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","219925","2012-09-13","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2544736","2014-03-23","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2723596","2014-05-15","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","220712","2012-09-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1148491","2013-04-18","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","12386","2012-01-24","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2332688","2014-01-13","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1275768","2013-05-13","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1671373","2013-07-24","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1157036","2013-04-20","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","45183","2012-04-20","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","45183","2012-04-21","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1724584","2013-08-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2831254","2014-06-26 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2582765","2014-04-02","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1574346","2013-07-03","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1232927","2013-05-10","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2842718","2014-07-01 10:46:51","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2261500","2013-12-06","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2807527","2014-06-17 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1102843","2013-04-11","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1767135","2013-08-21","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2264623","2013-12-08","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1840028","2013-09-01","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","493423","2012-12-28","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2275733","2013-12-11","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2827058","2014-06-23 14:29:54","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2837261","2014-06-28 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1813578","2013-08-27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1641470","2013-07-19","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1080456","2013-04-08","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1582495","2013-07-07","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1834708","2013-08-31","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","525911","2013-01-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","124421","2012-07-24","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","126881","2012-07-29","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2846821","2014-07-03 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2775445","2014-06-09 17:33:16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","106945","2012-07-11","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2668061","2014-04-29","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1224903","2013-04-26","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1005544","2013-04-01","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2474297","2014-02-27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2828635","2014-06-24 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1877020","2013-09-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2792551","2014-06-12 08:40:35","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2321837","2014-01-08","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1442971","2013-06-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2764306","2014-06-02 17:10:16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1257460","2013-05-02","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","23317","2012-03-15","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1268412","2013-05-07","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","270051","2012-10-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","19654","2012-02-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2344470","2014-01-15","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","585604","2013-01-26","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1476497","2013-06-16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1528358","2013-06-25","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","175893","2012-08-24","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1855939","2013-09-02","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1409640","2013-06-03","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1928940","2013-09-16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1133087","2013-04-16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2364103","2014-01-20","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2005752","2013-09-30","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2753074","2014-05-26","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2773436","2014-06-08 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1741843","2013-08-15","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","20437","2012-02-24","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2815209","2014-06-18 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2398976","2014-01-31","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1112599","2013-04-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","187956","2012-08-28","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1605576","2013-07-10","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","283003","2012-10-17","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1985111","2013-09-23","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2065004","2013-10-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1552994","2013-06-27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1661833","2013-07-22","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2077517","2013-10-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2825296","2014-06-22 13:00:09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2438687","2014-02-17","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2768031","2014-06-05 15:54:27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1410865","2013-05-28","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1456412","2013-06-11","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","305317","2012-10-31","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","153028","2012-08-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","314180","2012-11-02","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","115014","2012-07-18","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","115014","2012-07-19","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2450156","2014-02-11","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2109426","2013-10-25","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2453278","2014-02-12","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2112829","2013-10-31","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1456463","2013-06-10","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2113414","2013-11-01","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2117104","2013-10-29","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2470945","2014-02-26","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","731754","2013-02-18","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","365585","2012-11-16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1981868","2013-09-22","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","937253","2013-03-21","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2483975","2014-03-03","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","213671","2012-09-11","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2834976","2014-06-26 15:17:49","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1265066","2013-05-06","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1416104","2013-06-04","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1403494","2013-05-27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1635861","2013-07-17","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","251406","2012-09-30","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","130820","2012-08-03","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","159677","2012-08-17","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","409598","2012-12-02","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","414407","2012-12-04","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","252758","2012-10-01","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1641860","2013-07-21","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1677517","2013-07-26","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","131307","2012-08-06","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","158201","2012-08-15","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","430804","2012-12-06","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2537014","2014-03-19","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","110879","2012-07-12","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","254278","2012-10-02","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","834567","2013-03-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","632020","2013-02-01","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1124095","2013-04-15","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1708283","2013-08-04","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2805396","2014-06-16 00:00:00","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1139210","2013-04-17","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","222165","2012-09-16","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1726010","2013-08-11","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2229191","2013-11-27","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2788863","2014-06-11 17:58:51","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2233205","2013-11-28","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2246131","2013-11-30","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1108136","2013-04-13","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","225100","2012-09-18","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1512160","2013-06-21","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1516510","2013-06-23","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2606994","2014-04-08","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","175573","2012-08-23","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1228257","2013-05-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2611099","2014-04-10","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2609645","2014-04-09","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1675695","2013-07-25","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2636777","2014-04-15","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2279654","2013-12-12","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2282276","2013-12-14","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1358806","2013-05-22","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","2643913","2014-04-20","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
"SYR","1820862","2013-08-28","CHD.O.PRO.31.T2","http://data.unhcr.org/wiki/index.php/API_Documentation",1,"unhcr-real-time"
